stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,stop_timezone,wheelchair_boarding,stp_has_shelter
00001,00001,"Route 378 Station - 550 Broadway",,42.70225,-73.71619,0,https://www.cdta.org/schedules-stop-detail?stop_id=00001,0,America/New_York,1,1
00003,00003,"Second Ave & S. Bertha St",,42.63922,-73.77847,0,https://www.cdta.org/schedules-stop-detail?stop_id=00003,0,America/New_York,1,0
00005,00005,"Second Ave & Jeanette St",,42.63931,-73.78055,0,https://www.cdta.org/schedules-stop-detail?stop_id=00005,0,America/New_York,1,0
00006,00006,"3rd Ave & 4th St",,42.71027,-73.70974,0,https://www.cdta.org/schedules-stop-detail?stop_id=00006,0,America/New_York,1,0
00007,00007,"Port Schuyler Station - 3rd Ave & 5th St",,42.71185,-73.70847,0,https://www.cdta.org/schedules-stop-detail?stop_id=00007,0,America/New_York,1,1
00010,00010,"3rd Ave & 7th St",,42.71447,-73.70626,0,https://www.cdta.org/schedules-stop-detail?stop_id=00010,0,America/New_York,1,0
00011,00011,"Broadway & 1st",,42.70737,-73.71184,0,https://www.cdta.org/schedules-stop-detail?stop_id=00011,0,America/New_York,1,0
00013,00013,"Southern Blvd & Delaware Ave",,42.63920,-73.78548,0,https://www.cdta.org/schedules-stop-detail?stop_id=00013,0,America/New_York,1,0
00015,00015,"1541 Broadway (Senior Citizen Center)",,42.72651,-73.70014,0,https://www.cdta.org/schedules-stop-detail?stop_id=00015,0,America/New_York,1,1
00016,00016,"58 Southern Blvd",,42.63784,-73.78448,0,https://www.cdta.org/schedules-stop-detail?stop_id=00016,0,America/New_York,1,0
00017,00017,"Southern Blvd & Leighton St",,42.63656,-73.78259,0,https://www.cdta.org/schedules-stop-detail?stop_id=00017,0,America/New_York,1,0
00018,00018,"Southern Blvd & Southern Blvd",,42.63633,-73.78079,0,https://www.cdta.org/schedules-stop-detail?stop_id=00018,0,America/New_York,1,0
00020,00020,"Manning Blvd & Central Ave",,42.67091,-73.78021,0,https://www.cdta.org/schedules-stop-detail?stop_id=00020,0,America/New_York,1,0
00021,00021,"2nd Ave & 25th St",,42.735083,-73.700757,0,https://www.cdta.org/schedules-stop-detail?stop_id=00021,0,America/New_York,1,0
00025,00025,"Second Ave & Delaware Ave",,42.639873,-73.784123,0,https://www.cdta.org/schedules-stop-detail?stop_id=00025,0,America/New_York,1,0
00026,00026,"McCarty Ave & S. Bertha St",,42.63618,-73.77961,0,https://www.cdta.org/schedules-stop-detail?stop_id=00026,0,America/New_York,1,0
00027,00027,"Broadway & Wolfert Ave",,42.67722,-73.73484,0,https://www.cdta.org/schedules-stop-detail?stop_id=00027,0,America/New_York,1,0
00029,00029,"New Scotland Ave & Lenox Ave",,42.65896,-73.81160,0,https://www.cdta.org/schedules-stop-detail?stop_id=00029,0,America/New_York,1,0
00030,00030,"Albany Bus Terminal",,42.646259,-73.751769,0,https://www.cdta.org/schedules-stop-detail?stop_id=00030,0,America/New_York,1,0
00031,00031,"Wolf Rd & Colonie Center",,42.711425,-73.817954,0,https://www.cdta.org/schedules-stop-detail?stop_id=00031,0,America/New_York,1,1
00032,00032,"32 Wolf Rd (Bed Bath and Beyond)",,42.71094,-73.81892,0,https://www.cdta.org/schedules-stop-detail?stop_id=00032,0,America/New_York,1,1
00034,00034,"Fuller Rd & Railroad Ave",,42.697373,-73.826199,0,https://www.cdta.org/schedules-stop-detail?stop_id=00034,0,America/New_York,1,0
00037,00037,"Fuller Rd & Warehouse Row",,42.69921,-73.82277,0,https://www.cdta.org/schedules-stop-detail?stop_id=00037,0,America/New_York,1,0
00038,00038,"Fuller Rd & Railroad Ave",,42.69778,-73.8257,0,https://www.cdta.org/schedules-stop-detail?stop_id=00038,0,America/New_York,1,0
00039,00039,"Fuller Rd & Warehouse Row",,42.69890,-73.82304,0,https://www.cdta.org/schedules-stop-detail?stop_id=00039,0,America/New_York,1,0
00070,00070,"25th St & Whitehall St",,42.735393,-73.699928,0,https://www.cdta.org/schedules-stop-detail?stop_id=00070,0,America/New_York,1,0
00072,00072,"Main Ave & Milhizer Ave",,42.692346,-73.628566,0,https://www.cdta.org/schedules-stop-detail?stop_id=00072,0,America/New_York,1,0
00073,00073,"2nd Ave & 21st St",,42.731292,-73.701357,0,https://www.cdta.org/schedules-stop-detail?stop_id=00073,0,America/New_York,1,0
00076,00076,"1541 Broadway (Senior Citizen Center)",,42.72635,-73.69995,0,https://www.cdta.org/schedules-stop-detail?stop_id=00076,0,America/New_York,1,1
00078,00078,"Broadway & 13th St",,42.722788,-73.700927,0,https://www.cdta.org/schedules-stop-detail?stop_id=00078,0,America/New_York,1,0
00082,00082,"3rd Ave & 7th St",,42.714253,-73.706354,0,https://www.cdta.org/schedules-stop-detail?stop_id=00082,0,America/New_York,1,0
00083,00083,"Port Schuyler Station - 3rd Ave & 6th",,42.71278,-73.70750,0,https://www.cdta.org/schedules-stop-detail?stop_id=00083,0,America/New_York,1,0
00085,00085,"3rd Ave & 4th St",,42.710064,-73.709824,0,https://www.cdta.org/schedules-stop-detail?stop_id=00085,0,America/New_York,1,0
00087,00087,"587 Broadway (The Village One Apts)",,42.70465,-73.71391,0,https://www.cdta.org/schedules-stop-detail?stop_id=00087,0,America/New_York,1,1
00093,00093,"Broadway & Brookside Ave",,42.691566,-73.724754,0,https://www.cdta.org/schedules-stop-detail?stop_id=00093,0,America/New_York,1,0
00096,00096,"590 Broadway (FedEx)",,42.70450,-73.71432,0,https://www.cdta.org/schedules-stop-detail?stop_id=00096,0,America/New_York,1,1
00102,00102,"Broadway & Harts Ln",,42.69951,-73.71846,0,https://www.cdta.org/schedules-stop-detail?stop_id=00102,0,America/New_York,1,0
00103,00103,"Broadway & Menands Rd",,42.69497,-73.72218,0,https://www.cdta.org/schedules-stop-detail?stop_id=00103,0,America/New_York,1,0
00106,00106,"Broadway & Brookside Ave",,42.69201,-73.72460,0,https://www.cdta.org/schedules-stop-detail?stop_id=00106,0,America/New_York,1,0
00107,00107,"Riverview Center Station - Broadway & I-787 Exit 6",,42.68654,-73.72907,0,https://www.cdta.org/schedules-stop-detail?stop_id=00107,0,America/New_York,1,1
00111,00111,"Broadway & Lawn Ave",,42.67527,-73.73626,0,https://www.cdta.org/schedules-stop-detail?stop_id=00111,0,America/New_York,1,0
00113,00113,"Broadway & 1st St",,42.70786,-73.71167,0,https://www.cdta.org/schedules-stop-detail?stop_id=00113,0,America/New_York,1,0
00114,00114,"Broadway & Emmet St",,42.66820,-73.74064,0,https://www.cdta.org/schedules-stop-detail?stop_id=00114,0,America/New_York,1,0
00115,00115,"Broadway & Loudonville Rd",,42.66474,-73.74275,0,https://www.cdta.org/schedules-stop-detail?stop_id=00115,0,America/New_York,1,0
00117,00117,"Warehouse District Station-Broadway & Pleasant St",,42.66256,-73.74385,0,https://www.cdta.org/schedules-stop-detail?stop_id=00117,0,America/New_York,1,1
00118,00118,"Broadway & Van Woert St",,42.66032,-73.74573,0,https://www.cdta.org/schedules-stop-detail?stop_id=00118,0,America/New_York,1,1
00126,00126,"Broadway & Thatcher St",,42.66193,-73.74401,0,https://www.cdta.org/schedules-stop-detail?stop_id=00126,0,America/New_York,1,0
00128,00128,"Broadway & Loudonville Rd",,42.664257,-73.74293,0,https://www.cdta.org/schedules-stop-detail?stop_id=00128,0,America/New_York,1,0
00130,00130,"Broadway & Emmet St",,42.667733,-73.740778,0,https://www.cdta.org/schedules-stop-detail?stop_id=00130,0,America/New_York,1,0
00135,00135,"Broadway & Lindberg Ave",,42.67672,-73.73534,0,https://www.cdta.org/schedules-stop-detail?stop_id=00135,0,America/New_York,1,0
00136,00136,"Central Ave & Lexington Ave",,42.660076,-73.767022,0,https://www.cdta.org/schedules-stop-detail?stop_id=00136,0,America/New_York,1,0
00139,00139,"Central Ave & N. Lake Ave",,42.66365,-73.77111,0,https://www.cdta.org/schedules-stop-detail?stop_id=00139,0,America/New_York,1,0
00141,00141,"Quail/WAMC Station - Central Ave & Quail St",,42.665762,-73.773555,0,https://www.cdta.org/schedules-stop-detail?stop_id=00141,0,America/New_York,1,1
00143,00143,"Central Ave & Partridge St",,42.66869,-73.77686,0,https://www.cdta.org/schedules-stop-detail?stop_id=00143,0,America/New_York,1,0
00145,00145,"Manning Sq Station - Central Ave & N. Manning Blvd",,42.671202,-73.779762,0,https://www.cdta.org/schedules-stop-detail?stop_id=00145,0,America/New_York,1,1
00148,00148,"N. Allen Station - Central Ave & N. Allen St",,42.673992,-73.782993,0,https://www.cdta.org/schedules-stop-detail?stop_id=00148,0,America/New_York,1,1
00152,00152,"Central Ave & Colvin Ave",,42.681384,-73.791394,0,https://www.cdta.org/schedules-stop-detail?stop_id=00152,0,America/New_York,1,1
00156,00156,"Central Ave & Vatrano Rd",,42.688435,-73.799481,0,https://www.cdta.org/schedules-stop-detail?stop_id=00156,0,America/New_York,1,0
00158,00158,"Central Ave & Osborne Rd",,42.69074,-73.80206,0,https://www.cdta.org/schedules-stop-detail?stop_id=00158,0,America/New_York,1,0
00159,00159,"1010 Central Ave",,42.684408,-73.795096,0,https://www.cdta.org/schedules-stop-detail?stop_id=00159,0,America/New_York,1,0
00164,00164,"Central Ave & Fuller Rd",,42.702941,-73.815952,0,https://www.cdta.org/schedules-stop-detail?stop_id=00164,0,America/New_York,1,0
00165,00165,"Colonie Station - Central Ave & Colonie Center",,42.706813,-73.820343,0,https://www.cdta.org/schedules-stop-detail?stop_id=00165,0,America/New_York,1,1
00174,00174,"Albany Shaker Rd & Wolf Rd",,42.729624,-73.7978,0,https://www.cdta.org/schedules-stop-detail?stop_id=00174,0,America/New_York,1,0
00175,00175,"Albany International Airport",,42.744491,-73.809184,0,https://www.cdta.org/schedules-stop-detail?stop_id=00175,0,America/New_York,1,0
00178,00178,"The Desmond Hotel",,42.729596,-73.798004,0,https://www.cdta.org/schedules-stop-detail?stop_id=00178,0,America/New_York,1,1
00189,00189,"Central Ave & Fuller Rd",,42.703009,-73.816237,0,https://www.cdta.org/schedules-stop-detail?stop_id=00189,0,America/New_York,1,0
00190,00190,"Central Ave & Van Buren Ave",,42.70037,-73.81338,0,https://www.cdta.org/schedules-stop-detail?stop_id=00190,0,America/New_York,1,0
00193,00193,"1160 Central Ave (Sunset Lanes)",,42.692555,-73.804357,0,https://www.cdta.org/schedules-stop-detail?stop_id=00193,0,America/New_York,1,0
00195,00195,"Central Ave & Yardboro Ave",,42.688068,-73.799251,0,https://www.cdta.org/schedules-stop-detail?stop_id=00195,0,America/New_York,1,0
00198,00198,"West Mall Station - Central Ave & Hannaford Plaza",,42.680539,-73.790632,0,https://www.cdta.org/schedules-stop-detail?stop_id=00198,0,America/New_York,1,1
00203,00203,"709 Central Ave (Market 32)",,42.677064,-73.786678,0,https://www.cdta.org/schedules-stop-detail?stop_id=00203,0,America/New_York,1,0
00205,00205,"Central Ave & King Ave",,42.67587,-73.78531,0,https://www.cdta.org/schedules-stop-detail?stop_id=00205,0,America/New_York,1,0
00206,00206,"709 Central Ave (Market 32)",,42.676829,-73.786171,0,https://www.cdta.org/schedules-stop-detail?stop_id=00206,0,America/New_York,1,1
00207,00207,"N. Allen Station - Central Ave & N. Allen St",,42.674077,-73.783245,0,https://www.cdta.org/schedules-stop-detail?stop_id=00207,0,America/New_York,1,1
00209,00209,"Central Ave & Ontario St",,42.66710,-73.77503,0,https://www.cdta.org/schedules-stop-detail?stop_id=00209,0,America/New_York,1,1
00211,00211,"Manning Sq Station - Central Ave & N. Manning Blvd",,42.671098,-73.779847,0,https://www.cdta.org/schedules-stop-detail?stop_id=00211,0,America/New_York,1,1
00214,00214,"Central Ave & N. Lake Ave",,42.66369,-73.77142,0,https://www.cdta.org/schedules-stop-detail?stop_id=00214,0,America/New_York,1,0
00216,00216,"Central Ave & Robin St",,42.66201,-73.76953,0,https://www.cdta.org/schedules-stop-detail?stop_id=00216,0,America/New_York,1,0
00218,00218,"Central Ave & Lexington Ave",,42.66015,-73.76736,0,https://www.cdta.org/schedules-stop-detail?stop_id=00218,0,America/New_York,1,0
00220,00220,"Central Ave & Partridge St",,42.66872,-73.77712,0,https://www.cdta.org/schedules-stop-detail?stop_id=00220,0,America/New_York,1,0
00221,00221,"Central Ave & Ontario St",,42.66735,-73.77558,0,https://www.cdta.org/schedules-stop-detail?stop_id=00221,0,America/New_York,1,1
00222,00222,"Quail/WAMC Station - Central Ave & Quail St",,42.665317,-73.773202,0,https://www.cdta.org/schedules-stop-detail?stop_id=00222,0,America/New_York,1,1
00223,00223,"Central Ave & Henry Johnson Blvd",,42.65834,-73.76530,0,https://www.cdta.org/schedules-stop-detail?stop_id=00223,0,America/New_York,1,0
00231,00231,"Western Ave & Tryon Pl",,42.67721,-73.82577,0,https://www.cdta.org/schedules-stop-detail?stop_id=00231,0,America/New_York,1,0
00232,00232,"Western Ave & Homestead St",,42.67648,-73.82349,0,https://www.cdta.org/schedules-stop-detail?stop_id=00232,0,America/New_York,1,0
00234,00234,"Western Ave & Magazine St",,42.67554,-73.82053,0,https://www.cdta.org/schedules-stop-detail?stop_id=00234,0,America/New_York,1,0
00235,00235,"Western Ave & Locust St",,42.674888,-73.818389,0,https://www.cdta.org/schedules-stop-detail?stop_id=00235,0,America/New_York,1,0
00236,00236,"Western Ave & Russell Rd",,42.67410,-73.81604,0,https://www.cdta.org/schedules-stop-detail?stop_id=00236,0,America/New_York,1,1
00238,00238,"Western Ave & Holmes Dale Ave",,42.669742,-73.802143,0,https://www.cdta.org/schedules-stop-detail?stop_id=00238,0,America/New_York,1,0
00240,00240,"Western Ave & Daytona Ave",,42.67218,-73.80990,0,https://www.cdta.org/schedules-stop-detail?stop_id=00240,0,America/New_York,1,0
00242,00242,"Western Ave & Brevator St",,42.67130,-73.80715,0,https://www.cdta.org/schedules-stop-detail?stop_id=00242,0,America/New_York,1,0
00243,00243,"Western Ave & Ormond St / Davis Ave",,42.670954,-73.805943,0,https://www.cdta.org/schedules-stop-detail?stop_id=00243,0,America/New_York,1,0
00245,00245,"Western Ave & Colonial Ave",,42.67007,-73.80322,0,https://www.cdta.org/schedules-stop-detail?stop_id=00245,0,America/New_York,1,0
00247,00247,"Western Ave & Brookline Ave",,42.66856,-73.79846,0,https://www.cdta.org/schedules-stop-detail?stop_id=00247,0,America/New_York,1,0
00249,00249,"Western Ave & S. Manning Blvd",,42.66769,-73.79575,0,https://www.cdta.org/schedules-stop-detail?stop_id=00249,0,America/New_York,1,0
00257,00257,"Western Ave & Ontario St",,42.66270,-73.77996,0,https://www.cdta.org/schedules-stop-detail?stop_id=00257,0,America/New_York,1,0
00258,00258,"Quail Station - Western Ave & Quail St",,42.66187,-73.77746,0,https://www.cdta.org/schedules-stop-detail?stop_id=00258,0,America/New_York,1,1
00260,00260,"UAlbany Downtown Sta - Western Ave & Thurlow Terr",,42.66034,-73.77258,0,https://www.cdta.org/schedules-stop-detail?stop_id=00260,0,America/New_York,1,1
00261,00261,"Western Ave & Robin St",,42.65961,-73.77008,0,https://www.cdta.org/schedules-stop-detail?stop_id=00261,0,America/New_York,1,0
00262,00262,"Western Ave & Sprague Pl",,42.65896,-73.76817,0,https://www.cdta.org/schedules-stop-detail?stop_id=00262,0,America/New_York,1,0
00263,00263,"Washington Ave & Henry Johnson Blvd",,42.65804,-73.76550,0,https://www.cdta.org/schedules-stop-detail?stop_id=00263,0,America/New_York,1,0
00264,00264,"Madison Ave & Willett St",,42.653369,-73.769253,0,https://www.cdta.org/schedules-stop-detail?stop_id=00264,0,America/New_York,1,0
00265,00265,"Madison Ave & New Scotland Ave",,42.654909,-73.771917,0,https://www.cdta.org/schedules-stop-detail?stop_id=00265,0,America/New_York,1,1
00267,00267,"Madison Ave & S. Lake Ave",,42.657972,-73.777224,0,https://www.cdta.org/schedules-stop-detail?stop_id=00267,0,America/New_York,1,0
00269,00269,"Madison Ave & Quail St",,42.65943,-73.77969,0,https://www.cdta.org/schedules-stop-detail?stop_id=00269,0,America/New_York,1,0
00270,00270,"Madison Ave & Robin St",,42.65615,-73.77400,0,https://www.cdta.org/schedules-stop-detail?stop_id=00270,0,America/New_York,1,0
00272,00272,"Madison Ave & Partridge St",,42.66185,-73.78397,0,https://www.cdta.org/schedules-stop-detail?stop_id=00272,0,America/New_York,1,0
00274,00274,"Madison Ave & Saint Rose College",,42.663518,-73.786931,0,https://www.cdta.org/schedules-stop-detail?stop_id=00274,0,America/New_York,1,0
00275,00275,"Madison Ave & W. Lawrence St",,42.66550,-73.79040,0,https://www.cdta.org/schedules-stop-detail?stop_id=00275,0,America/New_York,1,0
00277,00277,"Western Ave & N. Pine Ave",,42.66708,-73.79346,0,https://www.cdta.org/schedules-stop-detail?stop_id=00277,0,America/New_York,1,0
00278,00278,"Western Ave & Manning Blvd",,42.667644,-73.795244,0,https://www.cdta.org/schedules-stop-detail?stop_id=00278,0,America/New_York,1,0
00281,00281,"Western Ave & Belvedere  Ave",,42.66964,-73.80133,0,https://www.cdta.org/schedules-stop-detail?stop_id=00281,0,America/New_York,1,0
00283,00283,"Quail Station - Western Ave & Quail St",,42.661861,-73.777041,0,https://www.cdta.org/schedules-stop-detail?stop_id=00283,0,America/New_York,1,1
00285,00285,"UAlbany Downtown Sta - Western Ave & Thurlow Terr",,42.66038,-73.772436,0,https://www.cdta.org/schedules-stop-detail?stop_id=00285,0,America/New_York,1,1
00289,00289,"Western Ave & Eileen St",,42.67033,-73.80341,0,https://www.cdta.org/schedules-stop-detail?stop_id=00289,0,America/New_York,1,0
00291,00291,"Western Ave & Rosemont St",,42.67090,-73.80554,0,https://www.cdta.org/schedules-stop-detail?stop_id=00291,0,America/New_York,1,0
00305,00305,"Western Ave & Knowles Terr",,42.678919,-73.830702,0,https://www.cdta.org/schedules-stop-detail?stop_id=00305,0,America/New_York,1,0
00308,00308,"Western Ave & Parkwood St",,42.68077,-73.83635,0,https://www.cdta.org/schedules-stop-detail?stop_id=00308,0,America/New_York,1,0
00313,00313,"Broadway & Fourth Ave",,42.641431,-73.744478,0,https://www.cdta.org/schedules-stop-detail?stop_id=00313,0,America/New_York,1,0
00316,00316,"3rd Ave & Adams St",,42.637036,-73.740473,0,https://www.cdta.org/schedules-stop-detail?stop_id=00316,0,America/New_York,1,0
00317,00317,"East St & Fourth Ave",,42.6394,-73.74058,0,https://www.cdta.org/schedules-stop-detail?stop_id=00317,0,America/New_York,1,0
00318,00318,"East St & Herrick St (Rensselaer Rail Station)",,42.64076,-73.74015,0,https://www.cdta.org/schedules-stop-detail?stop_id=00318,0,America/New_York,1,1
00319,00319,"East St & Wendell St",,42.64235,-73.73969,0,https://www.cdta.org/schedules-stop-detail?stop_id=00319,0,America/New_York,1,0
00320,00320,"East St & Partition St",,42.64578,-73.73860,0,https://www.cdta.org/schedules-stop-detail?stop_id=00320,0,America/New_York,1,0
00321,00321,"East St & Willow St",,42.64394,-73.73917,0,https://www.cdta.org/schedules-stop-detail?stop_id=00321,0,America/New_York,1,0
00335,00335,"Western Ave & Homestead Ave",,42.668684,-73.798448,0,https://www.cdta.org/schedules-stop-detail?stop_id=00335,0,America/New_York,1,0
00339,00339,"Madison Ave & S. Main Ave",,42.66468,-73.78919,0,https://www.cdta.org/schedules-stop-detail?stop_id=00339,0,America/New_York,1,0
00340,00340,"Madison Ave & Saint Rose College",,42.66381,-73.78756,0,https://www.cdta.org/schedules-stop-detail?stop_id=00340,0,America/New_York,1,0
00341,00341,"Madison Ave & Partridge St",,42.66192,-73.78432,0,https://www.cdta.org/schedules-stop-detail?stop_id=00341,0,America/New_York,1,0
00342,00342,"Madison Ave & Ontario St",,42.660706,-73.782217,0,https://www.cdta.org/schedules-stop-detail?stop_id=00342,0,America/New_York,1,0
00343,00343,"Madison Ave & Quail St",,42.659454,-73.780028,0,https://www.cdta.org/schedules-stop-detail?stop_id=00343,0,America/New_York,1,0
00345,00345,"Madison Ave & S. Lake St",,42.658042,-73.777572,0,https://www.cdta.org/schedules-stop-detail?stop_id=00345,0,America/New_York,1,0
00347,00347,"Madison Ave & Robin St",,42.65619,-73.77429,0,https://www.cdta.org/schedules-stop-detail?stop_id=00347,0,America/New_York,1,0
00348,00348,"Madison Ave & New Scotland Ave",,42.65499,-73.77228,0,https://www.cdta.org/schedules-stop-detail?stop_id=00348,0,America/New_York,1,1
00350,00350,"Madison Ave & Willett St",,42.65321,-73.76923,0,https://www.cdta.org/schedules-stop-detail?stop_id=00350,0,America/New_York,1,0
00353,00353,"Lark St & Washington Ave",,42.656545,-73.763464,0,https://www.cdta.org/schedules-stop-detail?stop_id=00353,0,America/New_York,1,0
00358,00358,"3rd St & Madison St",,42.71875,-73.69304,0,https://www.cdta.org/schedules-stop-detail?stop_id=00358,0,America/New_York,1,0
00360,00360,"3rd St & Jackson St",,42.71565,-73.69373,0,https://www.cdta.org/schedules-stop-detail?stop_id=00360,0,America/New_York,1,0
00367,00367,"4th St & 1st St",,42.70852,-73.69717,0,https://www.cdta.org/schedules-stop-detail?stop_id=00367,0,America/New_York,1,0
00368,00368,"Burden Ave & Centre St",,42.70760,-73.69767,0,https://www.cdta.org/schedules-stop-detail?stop_id=00368,0,America/New_York,1,0
00373,00373,"Frontage Rd & Pitch Pine Rd",,42.70864,-73.86534,0,https://www.cdta.org/schedules-stop-detail?stop_id=00373,0,America/New_York,1,0
00374,00374,"Western Ave & Chapman Dr",,42.68477,-73.84883,0,https://www.cdta.org/schedules-stop-detail?stop_id=00374,0,America/New_York,1,0
00376,00376,"Western Ave & Alton Rd",,42.686658,-73.854699,0,https://www.cdta.org/schedules-stop-detail?stop_id=00376,0,America/New_York,1,0
00378,00378,"Western Ave & Rapp Rd",,42.68810,-73.85921,0,https://www.cdta.org/schedules-stop-detail?stop_id=00378,0,America/New_York,1,0
00379,00379,"Western Ave & Camp Terr",,42.68924,-73.86285,0,https://www.cdta.org/schedules-stop-detail?stop_id=00379,0,America/New_York,1,0
00380,00380,"Western Ave & Kraus Rd",,42.69043,-73.86673,0,https://www.cdta.org/schedules-stop-detail?stop_id=00380,0,America/New_York,1,0
00381,00381,"Western Ave & Gipp Rd",,42.69098,-73.86855,0,https://www.cdta.org/schedules-stop-detail?stop_id=00381,0,America/New_York,1,0
00382,00382,"Western Ave & York Rd",,42.69191,-73.87163,0,https://www.cdta.org/schedules-stop-detail?stop_id=00382,0,America/New_York,1,0
00384,00384,"Western Ave & Witte Rd",,42.69275,-73.87450,0,https://www.cdta.org/schedules-stop-detail?stop_id=00384,0,America/New_York,1,0
00385,00385,"Serafini Village",,42.69360,-73.87695,0,https://www.cdta.org/schedules-stop-detail?stop_id=00385,0,America/New_York,1,0
00386,00386,"Western Ave & Alvinia Rd",,42.69513,-73.88036,0,https://www.cdta.org/schedules-stop-detail?stop_id=00386,0,America/New_York,1,0
00390,00390,"Western Ave & Willow St",,42.70430,-73.91145,0,https://www.cdta.org/schedules-stop-detail?stop_id=00390,0,America/New_York,1,0
00391,00391,"2343 Western Ave",,42.70655,-73.91764,0,https://www.cdta.org/schedules-stop-detail?stop_id=00391,0,America/New_York,1,0
00392,00392,"Rt 20 & Western Turnpike Golf",,42.706884,-73.920385,0,https://www.cdta.org/schedules-stop-detail?stop_id=00392,0,America/New_York,1,0
00393,00393,"Rt 20 & Foundry Rd",,42.70432,-73.91178,0,https://www.cdta.org/schedules-stop-detail?stop_id=00393,0,America/New_York,1,0
00395,00395,"Western Ave & Windingbrook Dr",,42.70023,-73.90218,0,https://www.cdta.org/schedules-stop-detail?stop_id=00395,0,America/New_York,1,0
00399,00399,"Western Ave & Cornell Ave",,42.69687,-73.88567,0,https://www.cdta.org/schedules-stop-detail?stop_id=00399,0,America/New_York,1,0
00400,00400,"Western Ave & Highwood Cir",,42.695370,-73.881286,0,https://www.cdta.org/schedules-stop-detail?stop_id=00400,0,America/New_York,1,0
00401,00401,"Western Ave & Clark Pkwy",,42.69360,-73.87749,0,https://www.cdta.org/schedules-stop-detail?stop_id=00401,0,America/New_York,1,0
00402,00402,"Western Ave & Witte Rd",,42.69260,-73.87441,0,https://www.cdta.org/schedules-stop-detail?stop_id=00402,0,America/New_York,1,0
00403,00403,"Western Ave & Palma Blvd",,42.691016,-73.868995,0,https://www.cdta.org/schedules-stop-detail?stop_id=00403,0,America/New_York,1,0
00404,00404,"Western Ave & Homes Terr",,42.689191,-73.8632,0,https://www.cdta.org/schedules-stop-detail?stop_id=00404,0,America/New_York,1,0
00405,00405,"Western Ave & Johnston Rd",,42.68769,-73.85848,0,https://www.cdta.org/schedules-stop-detail?stop_id=00405,0,America/New_York,1,1
00406,00406,"Western Ave & Gabriel Terr",,42.68701,-73.85619,0,https://www.cdta.org/schedules-stop-detail?stop_id=00406,0,America/New_York,1,0
00407,00407,"Western Ave & Alton Rd",,42.68645,-73.85466,0,https://www.cdta.org/schedules-stop-detail?stop_id=00407,0,America/New_York,1,0
00408,00408,"Western Ave & Chapman Dr",,42.68478,-73.84948,0,https://www.cdta.org/schedules-stop-detail?stop_id=00408,0,America/New_York,1,1
00413,00413,"Western Ave & University Pl",,42.67619,-73.82211,0,https://www.cdta.org/schedules-stop-detail?stop_id=00413,0,America/New_York,1,0
00415,00415,"Delaware Ave & Delaware Terr",,42.64426,-73.774124,0,https://www.cdta.org/schedules-stop-detail?stop_id=00415,0,America/New_York,1,0
00417,00417,"Delaware Ave & Magnolia Terr",,42.64392,-73.77501,0,https://www.cdta.org/schedules-stop-detail?stop_id=00417,0,America/New_York,1,0
00421,00421,"Ontario St & Clinton Ave",,42.668348,-73.773981,0,https://www.cdta.org/schedules-stop-detail?stop_id=00421,0,America/New_York,1,0
00422,00422,"S. Pearl St & Van Zandt St",,42.646401,-73.754531,0,https://www.cdta.org/schedules-stop-detail?stop_id=00422,0,America/New_York,1,1
00427,00427,"S. Pearl St & 4th Ave",,42.63900,-73.75829,0,https://www.cdta.org/schedules-stop-detail?stop_id=00427,0,America/New_York,1,0
00444,00444,"Delaware Ave & Myrtle Ave",,42.65048,-73.76862,0,https://www.cdta.org/schedules-stop-detail?stop_id=00444,0,America/New_York,1,1
00445,00445,"45 Delaware Ave (Hackett Middle School)",,42.64916,-73.76929,0,https://www.cdta.org/schedules-stop-detail?stop_id=00445,0,America/New_York,1,0
00449,00449,"Delaware Ave & Holland Ave",,42.64586,-73.77124,0,https://www.cdta.org/schedules-stop-detail?stop_id=00449,0,America/New_York,1,1
00450,00450,"41 Holland Ave (Wallgreen Pharmacy)",,42.64825,-73.77334,0,https://www.cdta.org/schedules-stop-detail?stop_id=00450,0,America/New_York,1,1
00454,00454,"New Scotland Ave & Glenwood St",,42.65368,-73.79228,0,https://www.cdta.org/schedules-stop-detail?stop_id=00454,0,America/New_York,1,0
00456,00456,"318 S MANNING BLVD - St. Peters Cutout",,42.65614,-73.80514,0,https://www.cdta.org/schedules-stop-detail?stop_id=00456,0,America/New_York,1,1
00457,00457,"New Scotland Ave & W. Erie St",,42.65425,-73.79433,0,https://www.cdta.org/schedules-stop-detail?stop_id=00457,0,America/New_York,1,0
00459,00459,"Holland Ave & Notre Dame Dr",,42.65123,-73.77617,0,https://www.cdta.org/schedules-stop-detail?stop_id=00459,0,America/New_York,1,1
00460,00460,"84 Holland Ave (Veterans Hospital)",,42.649855,-73.774789,0,https://www.cdta.org/schedules-stop-detail?stop_id=00460,0,America/New_York,1,1
00461,00461,"44 Holland Ave (NYS Office of Mental Health)",,42.648032,-73.773297,0,https://www.cdta.org/schedules-stop-detail?stop_id=00461,0,America/New_York,1,1
00462,00462,"Delaware Ave & Holland Ave",,42.646137,-73.770899,0,https://www.cdta.org/schedules-stop-detail?stop_id=00462,0,America/New_York,1,1
00463,00463,"Delaware Ave & Leonard Pl",,42.648496,-73.769481,0,https://www.cdta.org/schedules-stop-detail?stop_id=00463,0,America/New_York,1,0
